GROCERYCUSTOMERGUID,FRENCHSTATE,POINT_IN_TIME
8461dd22-f500-4af6-9004-923a54aeb4ea,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
2c8b7be4-5fab-479d-b3ea-d3f0bd9ff418,Provence-Alpes-Côte d'Azur,2022-12-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-05-01T00:01:00Z
8580b020-8e52-40b2-898f-c811fe14d68b,Guadeloupe,2022-05-01T00:01:00Z
da0f07af-c70f-4061-8e76-99beb5979e5c,Centre,2022-02-01T00:01:00Z
dd053823-f5f9-4d4c-99dd-553031b9588f,Pays de la Loire,2022-05-01T00:01:00Z
9b5652bb-8366-43d3-8a29-2125af23fde8,Île-de-France,2022-12-01T00:01:00Z
84d7f633-1e30-40f1-91dc-a3d1f406b191,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
bae1567c-78ee-4176-9020-8ce5f798e3c4,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-05-01T00:01:00Z
03c89d45-d21d-472f-873f-6a53dec85a86,Midi-Pyrénées,2022-08-01T00:01:00Z
b0a55592-2b89-4b03-a963-d93a35f2e3a4,Nord-Pas-de-Calais,2022-09-01T00:01:00Z
32564904-c51d-4af2-9bc2-e8313736a488,Île-de-France,2022-03-01T00:01:00Z
a32b4ae9-e1f6-46eb-ae8c-e8677d9001d2,Île-de-France,2022-10-01T00:01:00Z
0643ebe1-fd80-4fc7-b9a0-f7e5eb0d1fb8,Champagne-Ardenne,2022-02-01T00:01:00Z
686fcfe7-f1b4-487b-8021-365f8ffbcd75,Bretagne,2022-02-01T00:01:00Z
8257d436-5d06-4169-a882-4eda38f77740,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
b4976331-057c-4216-a758-bd03513da3b4,Île-de-France,2022-04-01T00:01:00Z
3b294426-673a-42d9-92fb-07ddfdf542c3,Midi-Pyrénées,2022-08-01T00:01:00Z
a2865e72-da52-4781-b3ad-407d1a3e0fbb,Île-de-France,2022-02-01T00:01:00Z
401370e1-9c7f-4af3-9275-da5d410d1ca3,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
23441e30-84e8-4632-83d4-d3a5f5eb163d,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
98900f2c-9dc1-456f-a47d-cf6a8f852b90,Île-de-France,2022-08-01T00:01:00Z
bae293d8-7b7b-4fba-b8c7-fdaa4389a88f,Martinique,2022-02-01T00:01:00Z
2ea16cc7-dc4f-41c5-816a-c3f3fd08a5ae,Aquitaine,2022-10-01T00:01:00Z
5d515042-876e-4107-9f02-ad7477d34aa5,Midi-Pyrénées,2022-08-01T00:01:00Z
4c505dcd-f0fa-4c50-9141-d868fbfed66f,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
ad6043e0-9d10-4ed7-8660-779a91b7d4ef,Centre,2022-07-01T00:01:00Z
9e24b985-a3b5-4ae7-bf5c-24ec5e1a6988,La Réunion,2022-08-01T00:01:00Z
7a16a1f1-7d74-4031-8cb3-9b148c593dc4,Lorraine,2022-05-01T00:01:00Z
6da8c3c0-aad4-4094-875a-0cd8965a6ed5,Île-de-France,2022-12-01T00:01:00Z
234f0e6a-6f35-4518-819e-71ab4ea049f7,Île-de-France,2022-12-01T00:01:00Z
3f5c044e-fe3f-455c-ae1d-e26dd42f04f9,Guadeloupe,2022-04-01T00:01:00Z
414b58bf-7bee-4ba4-ac85-30f989f93c1f,Languedoc-Roussillon,2022-07-01T00:01:00Z
ab259fc6-0922-488e-94ad-8e4fab3a2f43,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
bb99ddf8-7bba-41a8-9456-4011390395dd,Île-de-France,2022-05-01T00:01:00Z
48854109-f2e4-4fbd-823a-623c85d68791,Rhône-Alpes,2022-03-01T00:01:00Z
71dc3e5b-c767-4cf9-9931-8fbcc409ec41,Haute-Normandie,2022-11-01T00:01:00Z
677b5269-16e4-4787-a967-9169dc4e2f2c,Nord-Pas-de-Calais,2022-02-01T00:01:00Z
77e6c3f8-fe59-4cd7-9887-dadca8842e10,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
572956fa-c8ca-4a24-a7c7-427002e56137,Guadeloupe,2022-06-01T00:01:00Z
f3c1dd26-ecac-42a0-8918-6e200a3b9083,Martinique,2022-02-01T00:01:00Z
dc048a3b-1790-4121-8620-7153babcb803,Midi-Pyrénées,2022-03-01T00:01:00Z
5fe81047-7dbe-4214-b227-1663ab33475d,Île-de-France,2022-09-01T00:01:00Z
0e77f6dc-180f-48d3-ad88-9cf6aad5e865,Haute-Normandie,2022-12-01T00:01:00Z
a35fa016-c995-4f1a-b33c-85128891002a,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
292faa2e-d99f-4302-af9e-4207154097ca,Martinique,2022-07-01T00:01:00Z
21651e1b-06f6-4d00-bca6-10d51a39c283,Île-de-France,2022-10-01T00:01:00Z
f976d3ff-4d51-4f89-aa59-ac90d279802a,Picardie,2022-05-01T00:01:00Z
3bf80544-776d-4920-8c8c-41fa21f93442,Rhône-Alpes,2022-11-01T00:01:00Z
3558a4af-bd35-4650-b853-de6a45451f92,Île-de-France,2022-11-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-03-01T00:01:00Z
9594405e-61f9-4a09-968a-93a94032a9cc,Aquitaine,2022-11-01T00:01:00Z
a2c52406-08dc-438e-913a-31db44574523,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
39a5fb7b-223a-488a-9702-c53bcbc8023c,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
fcf3246e-c202-4612-9506-398ef7cbcc57,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
20261525-3f0e-4034-9b68-2a54b094fb57,Haute-Normandie,2022-07-01T00:01:00Z
7ac2820f-70a0-45fb-95d4-2cbd260e2de6,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
4485dc63-7e9c-4457-9168-27d586dc0c12,Île-de-France,2022-11-01T00:01:00Z
af4c078f-b453-428a-8e72-c28142b420ac,Île-de-France,2022-07-01T00:01:00Z
ee9cfd3d-2f43-44c2-86a3-8fe13a976382,Rhône-Alpes,2022-06-01T00:01:00Z
1c2ff204-a0ff-43d9-af0e-0d4e47a83a0c,Île-de-France,2022-10-01T00:01:00Z
30e3fbe4-3cbe-4d51-b6ca-1f990ef9773d,Alsace,2022-06-01T00:01:00Z
a05c6dbc-77a6-47a0-aa92-e5996c272d94,Champagne-Ardenne,2022-06-01T00:01:00Z
bc9836b2-3e6f-4bb5-a9a9-e9500aae9953,Île-de-France,2022-03-01T00:01:00Z
891445e8-1216-4820-8baa-c15228bc4f5f,Île-de-France,2022-09-01T00:01:00Z
27fb5f66-077a-4d38-a717-5effaad8e8f3,Midi-Pyrénées,2022-06-01T00:01:00Z
aafca7bb-9768-41a1-bf01-093e34072d4e,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
fd430088-8ae7-43f6-b0d7-a8704538521f,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
4cecdabc-181c-497a-ac60-67fb5148a0a3,Limousin,2022-11-01T00:01:00Z
3a3d35e1-8035-4979-857d-4773ae201807,Basse-Normandie,2022-04-01T00:01:00Z
5071f6ae-e55b-43c7-8072-f6c47d2fe279,Languedoc-Roussillon,2022-08-01T00:01:00Z
6a7d5f7c-a7a3-473c-a9d3-816f37d31bd6,Haute-Normandie,2022-12-01T00:01:00Z
7005c3a2-a903-4c15-9ffb-d52b0d5eba14,Île-de-France,2022-04-01T00:01:00Z
bcd8c266-afea-4a94-aceb-e6b17ae99fe4,Île-de-France,2022-10-01T00:01:00Z
de1ac18a-499f-4c4d-acb2-c5b703272509,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
3b9cbba2-6425-4fe5-95b8-dc5bb1691512,Île-de-France,2022-12-01T00:01:00Z
8af2d945-8017-4a27-8b72-ce750e3aaa94,Corse,2022-10-01T00:01:00Z
9295162e-90ab-4d3e-bb1e-95c681cd3332,Île-de-France,2022-05-01T00:01:00Z
31aab664-9faf-4414-b562-b0eeb3194f1b,Île-de-France,2022-08-01T00:01:00Z
4e4450b9-aaf9-4eac-910b-8097bb1f65e1,Rhône-Alpes,2022-09-01T00:01:00Z
58c72973-7fc1-4034-bef4-d94da8d09cf6,Nord-Pas-de-Calais,2022-02-01T00:01:00Z
61a0e96e-1655-4eeb-bcad-8c668f0a84d2,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
f9c5e4bf-d16e-4d14-8373-e0bdf7a27d5b,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
24016c23-b965-4340-a350-aff0a5095612,Mayotte,2022-06-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-07-01T00:01:00Z
8338e383-3e08-4052-99e5-8cf6ea13f8d1,Île-de-France,2022-04-01T00:01:00Z
6b8473c0-baff-4022-95a5-226418feffde,Île-de-France,2022-05-01T00:01:00Z
75283aee-3850-4053-ba52-44dedc97a9fe,Poitou-Charentes,2022-08-01T00:01:00Z
8e425075-f584-4e72-b6cf-44055630a4d0,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
0bdc87fe-5e54-4927-a9b9-5d6af305a679,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
a4241087-db47-43fc-936d-52b8b7bb613b,Alsace,2022-05-01T00:01:00Z
9f4b4d62-15b4-4dcb-8b8d-59d66cbf6a16,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
0f059d40-4971-4d4e-9e6f-4fd703cdb960,Midi-Pyrénées,2022-02-01T00:01:00Z
8075ade3-415d-4da4-82d7-057a9cc28d42,Île-de-France,2022-07-01T00:01:00Z
be4410d3-4916-4f3a-ba26-d4f8e6b42be3,Île-de-France,2022-11-01T00:01:00Z
9143ac81-dcba-43e8-8de1-158aee318027,Pays de la Loire,2022-03-01T00:01:00Z
4b031255-bf79-426f-a831-9d1a7ae361e1,Midi-Pyrénées,2022-03-01T00:01:00Z
45e73d48-f214-47bd-80f2-850ec439bf1c,Rhône-Alpes,2022-12-01T00:01:00Z
a303dec4-8e5c-4bb0-97ab-836f06510067,Nord-Pas-de-Calais,2022-09-01T00:01:00Z
785d738c-329a-4b78-b013-9dbddb7cc4de,Île-de-France,2022-08-01T00:01:00Z
d2baa36c-403f-49a2-af95-6bd327011044,Île-de-France,2022-12-01T00:01:00Z
39c4306f-f580-4e57-82b5-884231d46b86,Pays de la Loire,2022-05-01T00:01:00Z
f68fbc24-1c24-466d-b1c2-1abf9b9eddb2,Limousin,2022-05-01T00:01:00Z
c68df8a2-edda-49be-8c78-06ebfa975ebb,Mayotte,2022-06-01T00:01:00Z
d344519a-20c8-4bf1-86cd-1bda21aaf8fc,Languedoc-Roussillon,2022-12-01T00:01:00Z
cf0490e1-0556-4be9-b2a1-21d2bb1eb5fc,Île-de-France,2022-07-01T00:01:00Z
8a9c4b12-e239-45e5-9cce-552ded7ca2b2,Aquitaine,2022-12-01T00:01:00Z
ce69d8cd-4e02-44d5-b73e-a030e0a5a7cc,Nord-Pas-de-Calais,2022-09-01T00:01:00Z
f89cfd4b-bf48-48f6-8531-e6a8bcb0c325,Bourgogne,2022-11-01T00:01:00Z
6ae5a8fc-89fc-4926-8dae-f72ab8e5a969,Île-de-France,2022-08-01T00:01:00Z
fe40de3a-deab-4c0e-b72b-5dbcc0c1b040,Île-de-France,2022-09-01T00:01:00Z
993486cb-a36e-4c08-b076-6bc7806b61cd,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
fd64c217-d7c5-49fb-be36-ae3d409ebfb6,Languedoc-Roussillon,2022-06-01T00:01:00Z
c55cb544-087c-497b-8b26-165bd07491ba,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
639c3032-a23e-4012-b468-bc1eb7bd3fa5,Pays de la Loire,2022-07-01T00:01:00Z
9c127702-0b29-4324-b1c4-a81f14c156a8,Île-de-France,2022-02-01T00:01:00Z
8a6f9831-b8af-4ae9-8ed0-3bfaa1c8adea,Île-de-France,2022-10-01T00:01:00Z
2c8b7be4-5fab-479d-b3ea-d3f0bd9ff418,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
f3c84910-b3aa-467c-9982-0869bda539a9,Île-de-France,2022-06-01T00:01:00Z
7efb4e30-d13c-4c6d-8612-6e85a9473a81,Poitou-Charentes,2022-06-01T00:01:00Z
192c8012-01f0-4c42-b06d-c40a1a5d594e,Pays de la Loire,2022-03-01T00:01:00Z
3682b233-129e-4de7-a003-48d8d46f1561,Île-de-France,2022-12-01T00:01:00Z
d3140d72-ea08-4fe2-ac85-df3709c7e3fc,Auvergne,2022-03-01T00:01:00Z
ae69c8c8-fefb-4628-85a8-8f3c46795a27,Mayotte,2022-08-01T00:01:00Z
f5d23094-be94-4438-b4e3-0025155593e0,Île-de-France,2022-03-01T00:01:00Z
aa810ef8-5d22-4102-817c-7d264860a4b0,Midi-Pyrénées,2022-06-01T00:01:00Z
6a7b3c28-3591-4d6d-8c8c-19a84be5096b,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
b346f307-02a5-434b-9517-e90c70912633,Île-de-France,2022-08-01T00:01:00Z
6252c21a-e8f6-490a-a369-243989f3bb1c,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-03-01T00:01:00Z
dc577c97-cf65-410b-89c9-dd97a3129c2e,Île-de-France,2022-12-01T00:01:00Z
571720d4-fcf7-44bc-b365-d24c100cbbeb,Rhône-Alpes,2022-11-01T00:01:00Z
92370687-6326-4387-8d71-7ab56c94c6ea,Île-de-France,2022-11-01T00:01:00Z
785d738c-329a-4b78-b013-9dbddb7cc4de,Île-de-France,2022-02-01T00:01:00Z
e6bd8bb7-fdeb-4ca3-b24f-f33e4d80aa52,Île-de-France,2022-06-01T00:01:00Z
441de6b4-562e-41ff-92f0-75b2796498a9,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
f0e4e216-5357-4603-a1fc-356913f3b61d,Île-de-France,2022-04-01T00:01:00Z
99daed15-3d54-47f0-96c7-47e8508187fc,Corse,2022-08-01T00:01:00Z
4ecba979-5242-4f73-859f-5334038fb043,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
39a5fb7b-223a-488a-9702-c53bcbc8023c,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
5fff0eeb-1251-47f3-9a33-ad9230872567,Bretagne,2022-07-01T00:01:00Z
51399c28-226f-4406-8ab5-993dad979bbc,Lorraine,2022-08-01T00:01:00Z
cd205cf1-3f0a-43ee-917b-b208128cd39c,Île-de-France,2022-03-01T00:01:00Z
c075d494-2d65-4061-bdb9-02f6f96a9d62,Île-de-France,2022-12-01T00:01:00Z
7636301f-a185-4f25-bddf-e27fade36fcf,Île-de-France,2022-04-01T00:01:00Z
3d5ec5a7-49b9-44d3-9e54-580d3d705735,Languedoc-Roussillon,2022-03-01T00:01:00Z
63961d4e-ee2c-4432-8a23-619f6a5d43ce,Nord-Pas-de-Calais,2022-06-01T00:01:00Z
1fa1f8fa-90e7-4250-bcfc-8da3c3114f53,Aquitaine,2022-12-01T00:01:00Z
b5b639ca-3d53-4eab-8c6a-cd5a23f5f971,Nord-Pas-de-Calais,2022-02-01T00:01:00Z
5ee29e7f-39e6-44c1-b7d9-8585f5f570d8,Rhône-Alpes,2022-07-01T00:01:00Z
b9656a19-7508-4010-995c-c995839cb4cd,Rhône-Alpes,2022-08-01T00:01:00Z
de101ad5-b8c7-4d4e-a7b2-d36a98aeb98d,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
cb0aa1d4-d47f-4da8-97e5-9f574c99da88,Île-de-France,2022-03-01T00:01:00Z
11b898be-6325-4cb1-96c9-5322a771f798,Île-de-France,2022-07-01T00:01:00Z
c89dce7e-1b74-4b9e-9fd7-32eac69d97c9,Languedoc-Roussillon,2022-12-01T00:01:00Z
82a104d2-ad63-4079-8ccc-767c5b88afcb,Bretagne,2022-09-01T00:01:00Z
b70d9abf-07a1-481f-b3a1-2b5355f5a272,Île-de-France,2022-02-01T00:01:00Z
928ce3f5-a5f6-4b2e-9bc1-052ad60cc8d6,Guyane,2022-03-01T00:01:00Z
bae293d8-7b7b-4fba-b8c7-fdaa4389a88f,Martinique,2022-09-01T00:01:00Z
a63b3d56-98a7-4240-96b1-e054ba58bd64,Languedoc-Roussillon,2022-03-01T00:01:00Z
bd5dfb33-932c-476b-badf-a3486b8cdf6f,Île-de-France,2022-03-01T00:01:00Z
7f9190fe-47ef-4019-bb86-5ce901a85f60,Franche-Comté,2022-04-01T00:01:00Z
8a9a2760-0ba0-4d2f-adff-51950e8c48fb,Haute-Normandie,2022-04-01T00:01:00Z
4ad80dc7-0a58-40f8-9f6a-f5ea8b49d6d3,Centre,2022-08-01T00:01:00Z
095bbe1e-7aff-48e4-93bc-a933458b9b00,Bourgogne,2022-11-01T00:01:00Z
a2dd5a0f-9fcc-4694-a9b8-df527176ed3e,Île-de-France,2022-04-01T00:01:00Z
b5423dbc-db1c-4dbf-8721-b9fba6bcdd9b,Basse-Normandie,2022-02-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-09-01T00:01:00Z
f02aff8d-5188-4ff8-8f8e-a2ce2e8ffbff,Île-de-France,2022-03-01T00:01:00Z
e2539286-5dc5-435d-8f25-57e07c92c712,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
fe40de3a-deab-4c0e-b72b-5dbcc0c1b040,Île-de-France,2022-08-01T00:01:00Z
b1f25cd5-91b1-4911-8ac1-71fbbb778a02,Île-de-France,2022-11-01T00:01:00Z
db46bef9-2eef-4f40-bfab-9873e3d1fbbd,Alsace,2022-11-01T00:01:00Z
483dc42e-280d-49a2-8fa0-23d27f62c05e,Île-de-France,2022-02-01T00:01:00Z
c1c16605-fece-443f-90f1-b95c5e8245b6,Lorraine,2022-04-01T00:01:00Z
54ff16d8-e7ef-4a05-812b-41ae18e34253,Île-de-France,2022-05-01T00:01:00Z
130a01ec-5630-4e4e-82a3-73e685855ba1,Île-de-France,2022-05-01T00:01:00Z
2cce29f8-4780-4633-8271-3141a6fdaee9,Rhône-Alpes,2022-11-01T00:01:00Z
8b5877be-99d1-4ce9-9893-df29f53868bf,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
c2ce3d2c-45fd-41b4-8464-1e75452b5bf2,Aquitaine,2022-08-01T00:01:00Z
e553ff8b-48e9-4f4b-a86d-d7d1f5b4a752,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
79951924-5056-4d4e-9597-e7ab8f0e4cb7,Haute-Normandie,2022-02-01T00:01:00Z
f0415618-3bd0-4438-b64d-0d9657d2c52b,Rhône-Alpes,2022-07-01T00:01:00Z
5acaeea1-7390-46cb-a244-3a3da6e4a1a9,Rhône-Alpes,2022-05-01T00:01:00Z
864c0f22-e3d9-491c-8a3e-bf6fec8671bb,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
a0381b77-b024-4279-8464-4b1fad69a6d6,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
134dba06-5841-4a15-aa19-5ecd262d6694,Nord-Pas-de-Calais,2022-03-01T00:01:00Z
a6066791-d434-4b19-ab6c-9abc8d2cb09f,Île-de-France,2022-10-01T00:01:00Z
55c1e2ca-4876-4b21-8d1d-e0a1662c2521,Rhône-Alpes,2022-10-01T00:01:00Z
1f1c98b0-43dc-4646-be4b-6ec78c9aef6a,Île-de-France,2022-07-01T00:01:00Z
ee169d5f-f4c0-4d79-9ea5-092295ee2478,Picardie,2022-05-01T00:01:00Z
71b06c1e-dcf2-401b-811c-c6c19371c266,Lorraine,2022-10-01T00:01:00Z
601d4925-7cd2-44d1-a386-33c69b15f970,Guadeloupe,2022-06-01T00:01:00Z
84d7f633-1e30-40f1-91dc-a3d1f406b191,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
0a7d9b22-da8c-4401-92ab-29d82592adc7,Île-de-France,2022-09-01T00:01:00Z
35048e10-b3a0-4b0f-94f5-e72044dad1b6,Centre,2022-03-01T00:01:00Z
c264e609-8b9c-40c4-92b4-a61909b5066a,Auvergne,2022-08-01T00:01:00Z
2cd56f5e-e6de-416b-881e-3544426c9f82,Bourgogne,2022-09-01T00:01:00Z
439544a1-d769-41e2-bd80-520484b11d13,Île-de-France,2022-02-01T00:01:00Z
cecc267b-da9c-4972-827f-0fd65ea64f82,Île-de-France,2022-07-01T00:01:00Z
5e3ddbce-e3a0-4143-8d01-9f6c6b68a0c6,Haute-Normandie,2022-12-01T00:01:00Z
11517fe8-f427-4ae9-af43-fb1f10fb5930,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
a3d5e6f1-6d25-45a5-b6e2-d73184595ea9,Île-de-France,2022-08-01T00:01:00Z
d4346d82-a4d4-483d-a404-fbd3ad19972b,Champagne-Ardenne,2022-03-01T00:01:00Z
ef9af228-e32d-4b62-bc32-1b084d31d440,Midi-Pyrénées,2022-08-01T00:01:00Z
c7758b71-c3ff-49e5-b97e-98d7dd6437b0,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-04-01T00:01:00Z
b85c0154-ec2c-45b8-8a9f-069c87cbc3b1,Île-de-France,2022-10-01T00:01:00Z
cf5b0343-6834-4a1a-89f7-aad704977faf,Pays de la Loire,2022-08-01T00:01:00Z
de2ac4d0-a3ca-40b1-8f39-508455d3a8a6,Guadeloupe,2022-10-01T00:01:00Z
862d8a78-c5b2-4cf5-9e44-bd9c645424ff,Midi-Pyrénées,2022-12-01T00:01:00Z
4b9246cc-0ff8-4770-98a3-ffc558d43981,Bourgogne,2022-12-01T00:01:00Z
e553ff8b-48e9-4f4b-a86d-d7d1f5b4a752,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
9a6e097b-5297-4a31-b3a0-1443defb0915,Nord-Pas-de-Calais,2022-12-01T00:01:00Z
8eb8be21-9669-406a-9cb6-b491274b421c,Nord-Pas-de-Calais,2022-03-01T00:01:00Z
1ada91d6-f7ae-468b-89b1-a684a4ee8865,Midi-Pyrénées,2022-11-01T00:01:00Z
af274512-5aec-4b4a-85ed-7fa62d3ade05,Picardie,2022-10-01T00:01:00Z
c7bb3ef9-41fa-431d-b025-88c55e2d1030,Rhône-Alpes,2022-08-01T00:01:00Z
7f8cbcaa-4a8c-4e65-9cae-d6dcf39c6ad8,Île-de-France,2022-03-01T00:01:00Z
6f3b7c84-95f0-45b3-afce-e6629ed05943,Île-de-France,2022-10-01T00:01:00Z
3b9cbba2-6425-4fe5-95b8-dc5bb1691512,Île-de-France,2022-07-01T00:01:00Z
5ace833e-62dd-4e9b-a9b6-506efac4541d,Franche-Comté,2022-03-01T00:01:00Z
ab259fc6-0922-488e-94ad-8e4fab3a2f43,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
9ace2681-6eb0-4799-910b-9612778e456f,Pays de la Loire,2022-12-01T00:01:00Z
7cc5b9fd-7719-417b-a343-7c87466a74a6,Haute-Normandie,2022-10-01T00:01:00Z
62bacd9d-4623-4cc3-8644-6d0ba078081f,Île-de-France,2022-08-01T00:01:00Z
c0478a7a-393a-4808-894d-8f2ffbff1aac,Rhône-Alpes,2022-03-01T00:01:00Z
b1f25cd5-91b1-4911-8ac1-71fbbb778a02,Île-de-France,2022-07-01T00:01:00Z
0c2f7861-72d9-4a5f-9a3d-5c15f230eb78,Île-de-France,2022-12-01T00:01:00Z
6f16f418-ebf8-498a-b49d-eaaf09284e42,Aquitaine,2022-02-01T00:01:00Z
24016c23-b965-4340-a350-aff0a5095612,Mayotte,2022-02-01T00:01:00Z
39b0accc-a029-49a6-8451-0295b5a69a8b,Pays de la Loire,2022-06-01T00:01:00Z
e47c5b50-e548-4571-ad71-a88d0dec29a0,Alsace,2022-09-01T00:01:00Z
97faa02c-2b2d-4c6a-85b5-391349ca8199,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
e486d1cf-a308-46b1-ad88-9881ec5d8cca,Midi-Pyrénées,2022-10-01T00:01:00Z
77baa2cd-2740-4930-8597-6b21cc2d91b0,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
71479052-3935-4d62-a16e-c645c54c773b,Île-de-France,2022-05-01T00:01:00Z
12d43890-9d7b-4cee-9449-9a1db0c290f4,Île-de-France,2022-08-01T00:01:00Z
641f1ed9-a8cd-4519-80e6-cc135c3910d4,Rhône-Alpes,2022-05-01T00:01:00Z
62071deb-87fb-4352-8a08-ffa94634efcc,Rhône-Alpes,2022-05-01T00:01:00Z
2c0003e7-5d89-456a-8df7-f9899cf3ec49,Bretagne,2022-06-01T00:01:00Z
9232d0cf-5a60-4502-96f7-d26dc2921ae6,Île-de-France,2022-07-01T00:01:00Z
6f00df38-3e44-46f4-8b08-90b38671d09d,Pays de la Loire,2022-02-01T00:01:00Z
414b58bf-7bee-4ba4-ac85-30f989f93c1f,Languedoc-Roussillon,2022-08-01T00:01:00Z
ab042818-4e97-4494-b0cc-19bbb65dd25a,Île-de-France,2022-09-01T00:01:00Z
a25fadb9-bca1-49ca-b416-ccb72dd3e7cd,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
5f5e0383-58f4-4a25-ae46-eae9460a8a57,Rhône-Alpes,2022-02-01T00:01:00Z
993486cb-a36e-4c08-b076-6bc7806b61cd,Provence-Alpes-Côte d'Azur,2022-10-01T00:01:00Z
39a46f93-af87-4f0f-a2a7-4eec2afbb215,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
1460ec1e-08f3-4919-99f9-b217be650d65,Île-de-France,2022-07-01T00:01:00Z
e2d71701-2441-4f9b-9c41-7e6d37a806fc,Île-de-France,2022-09-01T00:01:00Z
c1c16605-fece-443f-90f1-b95c5e8245b6,Lorraine,2022-10-01T00:01:00Z
a32b4ae9-e1f6-46eb-ae8c-e8677d9001d2,Île-de-France,2022-06-01T00:01:00Z
49da12e0-9341-4a18-b480-d0278f641076,Aquitaine,2022-12-01T00:01:00Z
c0478a7a-393a-4808-894d-8f2ffbff1aac,Rhône-Alpes,2022-11-01T00:01:00Z
ffe6663f-85f3-4696-9593-d040880e5077,Nord-Pas-de-Calais,2022-12-01T00:01:00Z
282b6a9b-638b-48a4-926f-265a9343ae77,Île-de-France,2022-07-01T00:01:00Z
51ca8e00-0dda-4a87-b6d8-9ce4666c52f6,Île-de-France,2022-05-01T00:01:00Z
3f9d4879-51bd-42f9-b79f-28991a83af3e,Centre,2022-08-01T00:01:00Z
e10e65e7-c492-43f2-baae-a1b844669afc,Île-de-France,2022-11-01T00:01:00Z
9571e10a-26ac-429b-a603-7ee74323ea20,Languedoc-Roussillon,2022-06-01T00:01:00Z
4ab94fcb-01db-4f59-8869-91500aecdf90,Île-de-France,2022-10-01T00:01:00Z
df7f81b2-a83d-4452-8ef7-05978eb0b601,Rhône-Alpes,2022-11-01T00:01:00Z
5b2c4aa3-a089-435e-a915-16780fddce03,Île-de-France,2022-06-01T00:01:00Z
c11c5d73-0b8f-423f-a5ef-d34e58f74668,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
7e00a29f-bce8-4f05-a36c-74ed564aa5a3,Midi-Pyrénées,2022-07-01T00:01:00Z
c0b10a86-850f-4f77-86e8-6f81821774df,Île-de-France,2022-11-01T00:01:00Z
