BANKCUSTOMERID,STATECODE,POINT_IN_TIME
08d1b6fa-0865-4ba1-bf23-07ec43596c22,CO,2023-01-01 00:00:00
08d4121e-2510-4428-bc01-66c26ff0a351,CA,2023-01-01 00:00:00
08d4548c-1d84-490d-b10b-06e30d2282b4,WA,2023-01-01 00:00:00
08e450e7-4184-45a5-b71f-0dffe9164f03,MN,2023-01-01 00:00:00
08e45ce8-f0ee-49f0-9d97-974829cc2ada,TN,2023-01-01 00:00:00
08e5b7b7-4515-4e4e-9410-bcb8bc09cae1,WI,2023-01-01 00:00:00
08e71793-fa3f-455c-a9b9-22a28126f3f4,CO,2023-01-01 00:00:00
08f01377-da5b-4eab-9a75-c6bdb50fbf96,FL,2023-01-01 00:00:00
08f5b74e-5cbe-42e2-ba0a-17dcbbe17e46,CA,2023-01-01 00:00:00
08fbecc4-d2ae-4963-a411-416d4fe34db1,LA,2023-01-01 00:00:00
08fd161d-8dc2-43ec-ab0c-7629237f3cd2,MN,2023-01-01 00:00:00
0906dab8-e8fd-48f6-9dbe-829533601eb3,MT,2023-01-01 00:00:00
091d7974-06f2-4189-97f0-4d7dbf11b74a,MN,2023-01-01 00:00:00
0922581c-9205-4e83-89f4-4316175501ed,MO,2023-01-01 00:00:00
092f3860-f0a4-4712-98f4-34087f799431,PA,2023-01-01 00:00:00
09475536-aed3-406f-8d93-c74274e439eb,LA,2023-01-01 00:00:00
0952be47-f5d2-4540-a75a-4629b21420b8,FL,2023-01-01 00:00:00
09576d63-36ba-41ce-9e2a-f588fbcb3019,IA,2023-01-01 00:00:00
0958654f-cb74-4b12-8f36-5c62d5a32646,TX,2023-01-01 00:00:00
0958d8c4-8a77-4d11-bba9-25b4f8e634f4,IL,2023-01-01 00:00:00
096c608c-757a-4690-ae43-a9656203cc7d,CA,2023-01-01 00:00:00
0979e2e6-70b7-4502-9e41-dfa0de51db7b,NY,2023-01-01 00:00:00
09826b8a-b88c-4d84-a9bb-1dfd259431a5,MA,2023-01-01 00:00:00
098e7a62-1ad9-406d-b0e8-78b058b666e5,TX,2023-01-01 00:00:00
098fe688-c07e-41c9-9e1a-14fc041f5381,NM,2023-01-01 00:00:00
099c2187-16d8-4a7c-ba5f-387d754fbbf0,AL,2023-01-01 00:00:00
09a3b309-7443-416f-9f38-754bb9bf1276,CA,2023-01-01 00:00:00
09a42119-186f-4b16-9b12-982ac136a537,CA,2023-01-01 00:00:00
09a8791f-6b05-4f60-9a6e-e94807143b24,FL,2023-01-01 00:00:00
09a917c7-0c03-46c4-8fa5-032c360867a2,MA,2023-01-01 00:00:00
09b4c8bb-6d55-4e45-a7c6-d35200f94288,MO,2023-01-01 00:00:00
09b65d67-df47-4d10-b375-f4f4d4f18b8c,MA,2023-01-01 00:00:00
09b78be0-fee6-44ec-bfcb-4e5573b30de2,CA,2023-01-01 00:00:00
09c11217-d9ac-4158-a894-38143d749cd7,MI,2023-01-01 00:00:00
09c30cb6-06d6-4c63-8a9b-08a7c67f4624,PA,2023-01-01 00:00:00
09d797f8-aadf-4d5f-ba53-f718c1f5094a,NY,2023-01-01 00:00:00
09db039f-4ccb-487d-bfcb-becf8b96ebfe,PA,2023-01-01 00:00:00
09de1f69-8874-43bf-80c6-7e6fe0c39508,KS,2023-01-01 00:00:00
09f43f1a-e40d-4a1e-b08e-7858246ec65c,NJ,2023-01-01 00:00:00
0a0ab6e0-77ff-4cc4-8dbd-8176649526df,TX,2023-01-01 00:00:00
0a12a214-b856-4327-b4a1-31c52784bc15,KS,2023-01-01 00:00:00
0a14c945-9c3f-4ff1-8382-f93ae762abe5,NY,2023-01-01 00:00:00
0a1b44cc-2a8f-4717-b9f9-1fe979905b99,NJ,2023-01-01 00:00:00
0a1fa941-0092-4468-9aba-2969d259e401,GA,2023-01-01 00:00:00
0a262b91-d658-413c-9601-4fec75d60d84,NC,2023-01-01 00:00:00
0a284cde-1bab-41d5-9c31-e7618f1ab161,NH,2023-01-01 00:00:00
0a30c3e7-465e-4b43-961d-10de82cb5fa3,WY,2023-01-01 00:00:00
0a31f332-290e-48b3-babe-956faf8ed977,CT,2023-01-01 00:00:00
0a359b26-0de4-45bc-a5f5-9abdfe68516d,CA,2023-01-01 00:00:00
0a3607c7-f1f4-4505-ba07-57aeb09556cf,DC,2023-01-01 00:00:00
0a362782-9ecf-4a3d-97f2-def076bdc493,PA,2023-01-01 00:00:00
0a4506fb-7a50-45bc-9125-ca39b0d9bc57,NV,2023-01-01 00:00:00
0a47a204-c313-48d0-bf6d-e94c9d0415c3,MI,2023-01-01 00:00:00
0a56d604-eebd-4bb0-a039-951a640db68f,IL,2023-01-01 00:00:00
0a6494ec-dc0f-4fad-91e8-d4ced02c4ada,PA,2023-01-01 00:00:00
0a6f462a-ca35-4f05-8892-4115a2d7c6e6,AL,2023-01-01 00:00:00
0a836462-92bd-4bd8-a7f5-6e1068af41e5,MI,2023-01-01 00:00:00
0a87fd5f-7494-4ae4-97ae-5b4de82f21d2,HI,2023-01-01 00:00:00
0a8ff6ac-ec4b-4305-b548-bd58191591bf,CA,2023-01-01 00:00:00
0a95c3eb-7a30-4af5-9340-fcfeb03e8234,UT,2023-01-01 00:00:00
0a9956f7-c672-47eb-8432-78ecf6edaf07,MA,2023-01-01 00:00:00
0aadad79-4ce6-44d0-9925-d924b28beaf1,MO,2023-01-01 00:00:00
0aba7413-0e2a-42f0-8e68-2514da20af34,LA,2023-01-01 00:00:00
0abf6dd9-2aa9-48f0-bf9e-d875afd6c898,NY,2023-01-01 00:00:00
0ad36245-dca0-4a06-ab88-c914b7fbeba6,NC,2023-01-01 00:00:00
0adcbb5a-1423-4707-9c5c-923f65b0815c,GA,2023-01-01 00:00:00
0ae2fde8-ec5d-4404-bd03-f2f0e7209d64,DE,2023-01-01 00:00:00
0aefc657-cbaf-4a40-9b4b-e7aabcb602f5,NY,2023-01-01 00:00:00
0aff1f97-87e4-4bc5-bdb8-9e97b4bbc1e7,NY,2023-01-01 00:00:00
0b01f410-82cf-4260-8811-bed9bb63fba9,WA,2023-01-01 00:00:00
0b0ad2bc-f27e-44f1-9894-f2bdac56b54e,OH,2023-01-01 00:00:00
0b0d9a31-b975-4c1a-8216-8df6e7c81383,SD,2023-01-01 00:00:00
0b0dd940-905f-43f0-a720-fa5baf1d613a,FL,2023-01-01 00:00:00
0b126ace-1fb5-4804-8277-ed6c960bb2c5,NJ,2023-01-01 00:00:00
0b16cd8e-5795-4bec-b9a9-e29ede2de4e5,PA,2023-01-01 00:00:00
0b2692d4-9a4d-4e77-8817-e63f94b359ec,NE,2023-01-01 00:00:00
0b2954d6-f950-49a2-86e0-5bf7208f1ba3,MI,2023-01-01 00:00:00
0b2cd61a-5b6b-4f77-85ab-e644d5074a4e,CA,2023-01-01 00:00:00
0b324bf7-6808-493f-8d24-8fefc1b64a9c,WA,2023-01-01 00:00:00
0b32eb9c-4e3e-4590-8e80-2d0eb76288f7,CA,2023-01-01 00:00:00
0b331b98-849b-415e-84b5-f29889f29e8e,MI,2023-01-01 00:00:00
0b3d51e4-80b2-430d-a9bf-762d910bbdf6,MI,2023-01-01 00:00:00
0b3e54ae-d49c-448e-9f19-bf7010d52519,IN,2023-01-01 00:00:00
0b3ffddf-933c-4403-80ca-9aa328d74e7f,FL,2023-01-01 00:00:00
0b47de32-0282-4b61-88da-7289d90fc0de,NC,2023-01-01 00:00:00
0b5ddb85-3426-43a8-9c66-d31b6d47fed1,ND,2023-01-01 00:00:00
0b5e3b47-8315-4b15-9c4e-62115f058295,CA,2023-01-01 00:00:00
0b6b8ddd-4147-403c-a29f-e15ae4e282c4,SC,2023-01-01 00:00:00
0b784cf4-b43d-4005-9651-67aa221f8ab6,MI,2023-01-01 00:00:00
0b7a5ce4-bad7-466a-a21f-5aba0382aac4,GA,2023-01-01 00:00:00
0b858e98-3608-4fce-9efd-8871699f1bb6,MA,2023-01-01 00:00:00
0b8f2bfc-e518-4e0e-8831-52608e7b39a8,SC,2023-01-01 00:00:00
0b97cb58-9d15-4deb-98c0-30eddfd4dbe8,NC,2023-01-01 00:00:00
0ba13a4d-51b7-4f39-9025-2d2370493aa8,IL,2023-01-01 00:00:00
0ba3a6f7-f1a9-4823-af2b-fc9c6003f701,UT,2023-01-01 00:00:00
0ba462a0-3105-4d69-ba35-e6561d4ed9d6,GA,2023-01-01 00:00:00
0bb37d8e-d98b-416d-9a68-6203ff4c6c54,CA,2023-01-01 00:00:00
0bb506ef-ed17-4cb0-9d30-aeaa1132d1c0,OK,2023-01-01 00:00:00
0bb987b4-62bc-42ce-973d-920406181a4b,NC,2023-01-01 00:00:00
0bca8e31-d988-4a0b-80b8-de9a3aa9475a,MI,2023-01-01 00:00:00
0bd4401c-b5cf-4ca0-9808-3d9962f8d580,NY,2023-01-01 00:00:00
0be265ae-6fc4-4c76-875e-f9dbec40e857,IN,2023-01-01 00:00:00
0be6e007-188c-4d63-81d2-94d84e310e2d,MI,2023-01-01 00:00:00
0beaf520-7459-4ebe-b36c-3243bae5c828,GA,2023-01-01 00:00:00
0bf1aed8-296d-47e9-aa50-82eef8de5ff3,NC,2023-01-01 00:00:00
0bf65fe9-004e-4d21-a31d-60450a72a23e,FL,2023-01-01 00:00:00
0c027baf-ad58-4e67-adf0-5ec3c99fc80d,MN,2023-01-01 00:00:00
0c069229-5bb8-46ac-854e-5f53db2d9a7d,OH,2023-01-01 00:00:00
0c0933be-5f3f-4d1d-9620-61e495c2b162,CT,2023-01-01 00:00:00
0c181b23-7768-45b1-8f33-a8885b7edf8b,UT,2023-01-01 00:00:00
0c1901ed-d8f5-462d-8387-0db469a71f76,CA,2023-01-01 00:00:00
0c1ae424-352a-4d97-a048-26047b05f4b4,TX,2023-01-01 00:00:00
0c1d7ac1-05a9-4f5f-ba9e-83f336cf5e35,MN,2023-01-01 00:00:00
0c270052-ab53-4def-b3a9-303217d938c5,IN,2023-01-01 00:00:00
0c2b9675-98fe-411e-be3f-aa48f052f9e4,CT,2023-01-01 00:00:00
0c300263-c71f-4490-86bc-203f18411f3d,VA,2023-01-01 00:00:00
0c311a53-3920-4aad-8c36-5c83bce9cd66,MI,2023-01-01 00:00:00
0c39fb4a-7342-4db7-8e6b-be681f1f91b9,WA,2023-01-01 00:00:00
0c3f65d6-2e36-40e8-b8cd-988ebac06ebc,NY,2023-01-01 00:00:00
0c406b11-a474-4724-a2ae-a5387ced3b3d,PA,2023-01-01 00:00:00
0c416176-c7d4-41bb-ab68-2465e7c3f552,MN,2023-01-01 00:00:00
0c47db2a-0631-4b6c-9a7b-d5507e4d6a1e,MN,2023-01-01 00:00:00
0c4aa5e6-0ed1-48c3-8cbe-e20234c777d0,AL,2023-01-01 00:00:00
0c5349f1-fd51-4d49-8ea7-9b7f259d5247,AZ,2023-01-01 00:00:00
0c58eb66-fced-40ee-9437-48c2b5e6c780,CA,2023-01-01 00:00:00
0c59dd79-a90e-4265-97f6-91463807823f,CT,2023-01-01 00:00:00
0c62ab8f-22f8-4539-b5e4-ec57be19c21a,IL,2023-01-01 00:00:00
0c648248-cf00-44cb-84e5-9833fc549d30,KS,2023-01-01 00:00:00
0c736a68-4f9f-4323-992e-18e8e85346b3,MI,2023-01-01 00:00:00
0c78b6db-2ff2-4ac1-a165-0f82c99c116d,CA,2023-01-01 00:00:00
0c7e09b7-5759-4f62-af3c-6295c33acd01,OH,2023-01-01 00:00:00
0c8931cc-15c7-4f99-809e-7b3a6450ad83,UT,2023-01-01 00:00:00
0ca3a79f-969a-4669-aa65-68184eebd443,DE,2023-01-01 00:00:00
0cb891e4-1c39-4351-8f0c-f8bcb035b7d4,ME,2023-01-01 00:00:00
0cc95313-0e7e-4044-85e6-6d5d50f8f28a,PA,2023-01-01 00:00:00
0cdbf60b-f911-4a77-885f-9e842cf898b6,WI,2023-01-01 00:00:00
0ce228b9-91d5-458a-877f-dd247347e4db,CA,2023-01-01 00:00:00
0ce24288-c92d-4dc8-a45f-30b8cd870cf4,TX,2023-01-01 00:00:00
0cfb9e60-5abd-4bd1-af06-26b05012b267,VA,2023-01-01 00:00:00
0cff7888-8c8e-4b02-bb8a-8e0ca7632ed3,PA,2023-01-01 00:00:00
0d00abd7-2444-4a63-bf05-5b103663447c,NY,2023-01-01 00:00:00
0d02ea1a-071a-494c-8d8f-4edec470e005,CA,2023-01-01 00:00:00
0d0376ae-b263-479b-975f-9ca25ba0b93a,MO,2023-01-01 00:00:00
0d186e99-04f7-4232-af9a-646a7b6407f2,CA,2023-01-01 00:00:00
0d1a98bf-11a6-45e8-bcfd-1946a5116a29,KS,2023-01-01 00:00:00
0d230c75-2bfa-408d-8ae7-a33ffcb8a4ec,WI,2023-01-01 00:00:00
0d2f4abe-57e2-4d56-88a8-2a0ad1a1fe72,CA,2023-01-01 00:00:00
0d2f59e6-f62c-4144-aa74-72ea8510a264,NJ,2023-01-01 00:00:00
0d384ccd-bb03-4524-9ecc-03475a23a74a,AL,2023-01-01 00:00:00
0d3b98e5-b5f1-489e-b3bd-d7cabcf0a7b1,CT,2023-01-01 00:00:00
0d3ee3d2-4e8e-40f7-9a04-b39a6c98a6b1,TX,2023-01-01 00:00:00
0d465b38-fe90-4ded-904f-1bd404efde19,NE,2023-01-01 00:00:00
0d498bb2-88a5-41a9-880a-667e88892f20,CA,2023-01-01 00:00:00
0d49a9e2-07df-46d1-83c3-dafbe6dd55d4,IA,2023-01-01 00:00:00
0d4cdf5d-1904-4d21-9065-8dbf3f169014,CA,2023-01-01 00:00:00
0d528ada-39dc-4c4f-98ce-7af658533918,IL,2023-01-01 00:00:00
0d53ab33-4bf6-4bb6-a361-d00391c3d811,CO,2023-01-01 00:00:00
0d5c5fcc-05aa-47f6-a237-41f4b6182947,OH,2023-01-01 00:00:00
0d5faca6-76cd-40ef-84f3-51e0ecb102f8,WA,2023-01-01 00:00:00
0d6365ba-29bb-4e4c-9f0f-63a8dc8a649c,NY,2023-01-01 00:00:00
0d64423a-5e03-4e6b-8454-126c531daa48,KY,2023-01-01 00:00:00
0d69a09a-df98-4368-b3ec-ccb8c47d08fa,NJ,2023-01-01 00:00:00
0d6cc958-3666-4245-891d-3dffad100535,CA,2023-01-01 00:00:00
0d78fb48-9895-45e1-9f29-513d6641ca20,IA,2023-01-01 00:00:00
0d89c01f-bc51-4193-910f-19c60d3a0722,TX,2023-01-01 00:00:00
0d9310b8-d897-4e4a-b5c9-af4174fe90bb,OK,2023-01-01 00:00:00
0d99126c-018b-4762-a468-fb2efa942519,VA,2023-01-01 00:00:00
0d9d91ab-df00-4608-bfdd-eb59c6efbf12,NJ,2023-01-01 00:00:00
0da11e38-37a1-49f4-ba03-3eb991accd9b,AR,2023-01-01 00:00:00
0da3e12c-bfe7-4426-926b-810d8409d0fb,MI,2023-01-01 00:00:00
0dac2d28-e28b-462c-a2fd-f9864f740cda,NC,2023-01-01 00:00:00
0db23d1f-2989-4e89-904a-386f1dea885f,NY,2023-01-01 00:00:00
0db23f1a-ed02-4311-89f3-d443e3fbaad5,NV,2023-01-01 00:00:00
0db928b8-db89-44ed-93af-0f977eb396af,NY,2023-01-01 00:00:00
0dccfd15-c6b4-4a1b-920b-e269f7b22cbe,TX,2023-01-01 00:00:00
0dd1a4d1-387a-4f7c-bcb7-59621fa2fe70,MD,2023-01-01 00:00:00
0ddcd966-bf8e-4008-9709-e76810656fcc,TX,2023-01-01 00:00:00
0ddef9a5-3a03-498a-a711-6bd8087e1a22,IL,2023-01-01 00:00:00
0de0f98e-797e-413b-8d39-2ac3d97580f9,MI,2023-01-01 00:00:00
0de34804-6564-4095-bb1f-4f7bcb431273,CA,2023-01-01 00:00:00
0de3ef48-7f7d-4d7d-8646-4bac75217560,DE,2023-01-01 00:00:00
0de43329-c3a5-49f4-8b23-c07992ebc940,NV,2023-01-01 00:00:00
0dfd7e45-1b79-4b93-bdee-31664abb386e,CA,2023-01-01 00:00:00
0e072fe7-941e-46d4-882c-36f6f5a9a70a,MS,2023-01-01 00:00:00
0e0b60c4-304a-4fdd-9f3d-f3686e456d10,NY,2023-01-01 00:00:00
0e151a28-e385-477d-9570-a33b47553c75,MD,2023-01-01 00:00:00
0e1a239a-b28a-477b-a7d2-96188da12e0b,FL,2023-01-01 00:00:00
0e23a437-a8f7-4211-801a-094bd344cfdc,KY,2023-01-01 00:00:00
0e382daf-a05f-452e-86cb-f1ec3402a342,CA,2023-01-01 00:00:00
0e3abf9b-466e-4d95-9a29-5db11d1d6cf5,CA,2023-01-01 00:00:00
0e51ebc6-1d9f-43f3-ab8f-a9d0a4cbd42b,TX,2023-01-01 00:00:00
0e546115-65ed-4980-8797-77f275d45d18,TX,2023-01-01 00:00:00
0e572b51-9981-47c7-8ae7-71e0fc92b83c,GA,2023-01-01 00:00:00
0e63682e-2629-4f8d-83ec-f019ecc276c9,LA,2023-01-01 00:00:00
0e65477a-73c3-402d-959d-54f480d2f19b,OK,2023-01-01 00:00:00
0e68e04a-1eb6-4c96-b24c-f0cc2ab20f0a,LA,2023-01-01 00:00:00
0e7701a5-855d-4979-b6db-d9f5cfbf1dbf,MD,2023-01-01 00:00:00
0e78a163-ace3-49ac-9867-52cf5a590c77,LA,2023-01-01 00:00:00
0e8b334c-4942-42a6-8258-359c83ae8974,NJ,2023-01-01 00:00:00
0e8eac08-23ac-45a8-8478-033c66af872f,OK,2023-01-01 00:00:00
0e953d6c-0c56-430b-8225-ab2e4ab92c57,DC,2023-01-01 00:00:00
0e95669d-0c20-4cd5-8ffc-8553320adacc,MN,2023-01-01 00:00:00
0e9ccb44-9702-4a92-9785-7ddc7619a197,IL,2023-01-01 00:00:00
0ea206fa-c84e-428e-ba6b-fb69e4d04818,SC,2023-01-01 00:00:00
0ea742b1-29e8-4d8f-a93c-19344802d11a,NV,2023-01-01 00:00:00
0eabf5f8-c054-4a82-9673-77e2e91f33b9,IN,2023-01-01 00:00:00
0eaec92c-3eb7-4b13-8462-e873a0e43030,MA,2023-01-01 00:00:00
0eb3845d-1770-4d37-b06e-0fc04259c7f5,NY,2023-01-01 00:00:00
0eb3d84b-440e-404f-a60d-3f92a0b648c0,NV,2023-01-01 00:00:00
0eb7b0f4-3c57-41df-91ff-1f4d34e78e85,CA,2023-01-01 00:00:00
0ebc7d7b-67bf-4b9c-8e41-b70f5ef8f538,KY,2023-01-01 00:00:00
0ebe7392-666a-4325-bd0f-e3f83a62cb3f,VA,2023-01-01 00:00:00
0ec91602-e2a3-4a85-b87f-8e575a8b9381,MA,2023-01-01 00:00:00
0ed7b5ee-0ca8-4d47-9caa-e484e9e5dc3e,NY,2023-01-01 00:00:00
0ef50d28-4c57-47aa-b8e7-5f2294742eb4,DC,2023-01-01 00:00:00
0efed502-a48c-49c0-9a28-41e6188c63ba,UT,2023-01-01 00:00:00
0f006f40-974d-4a5a-b354-76d349e7a14f,TX,2023-01-01 00:00:00
0f095679-c990-475e-ad41-2a457b769c9b,IL,2023-01-01 00:00:00
0f1428e0-cbd8-42ad-a535-b39bed35da10,NV,2023-01-01 00:00:00
0f1634f1-0ba2-4839-91be-1ba37f7962c3,FL,2023-01-01 00:00:00
0f1ce058-689e-41e1-b420-c7dd88c60806,TX,2023-01-01 00:00:00
0f1e31f6-a88b-42bc-9a9f-91b8cc8d1cd6,GA,2023-01-01 00:00:00
0f246f57-aee6-4295-b952-803cc0f2135a,IA,2023-01-01 00:00:00
0f261735-41f9-44f4-8b20-880cb4c9cb21,NY,2023-01-01 00:00:00
0f277529-5f6f-44fa-8bfc-affe1636ba32,NV,2023-01-01 00:00:00
0f29f886-d5e4-419c-8514-2ce4af7ce43f,WI,2023-01-01 00:00:00
0f31681e-bf30-4a9c-b6ba-0b4738f63434,TX,2023-01-01 00:00:00
0f399896-ef81-4498-bcc1-4a5ab4ff5c2f,MN,2023-01-01 00:00:00
0f3aaab1-e1f8-4d3e-a42b-6798ab8bb97b,MN,2023-01-01 00:00:00
0f3ee40a-a556-452a-a0b9-ed631c3f757f,CA,2023-01-01 00:00:00
0f5579fe-4ad6-4757-848b-494f0c29e070,PA,2023-01-01 00:00:00
0f65a4cb-c093-4a65-aec1-771b76b7824c,WA,2023-01-01 00:00:00
0f6994bd-0580-4860-a4d5-29854851ea51,PA,2023-01-01 00:00:00
0f833649-c3f0-45e1-9181-eb60e161acab,OR,2023-01-01 00:00:00
0f8e2887-12b6-49ef-8e25-69c581e415b9,MD,2023-01-01 00:00:00
0f990302-5e6f-4e90-9f13-2a19369a0050,MN,2023-01-01 00:00:00
0f994415-da57-48fd-aff0-00643e76564a,NY,2023-01-01 00:00:00
0fa82be0-6e33-4356-8200-03369946b6f7,TX,2023-01-01 00:00:00
0fab0028-c074-489e-b9c4-3b60c3a79f17,OR,2023-01-01 00:00:00
0fb5db28-2f24-400e-877e-8be5817955ad,MT,2023-01-01 00:00:00
0fb71de3-83d2-4dcd-b42c-408fcd19a4c9,MO,2023-01-01 00:00:00
0fc0029b-1ba9-4970-9ba1-3712a55118a9,MI,2023-01-01 00:00:00
0fd56bd6-e015-4c0f-8f76-781fa6b23954,NC,2023-01-01 00:00:00
0fd873eb-d51f-492e-ac73-4a6f74925dbc,AZ,2023-01-01 00:00:00
0fdda53b-9f1c-4964-bdd6-41f5b18bbd51,NY,2023-01-01 00:00:00
0fe97273-0980-49ed-a349-167d4dac4776,CA,2023-01-01 00:00:00
0ff0403b-2eb7-4903-ad4e-eedfe316973e,TX,2023-01-01 00:00:00
0ff721a9-3fbb-46b0-bbe0-5aaca4cc557d,CA,2023-01-01 00:00:00
0ffd1a94-8203-4249-a17f-177cfb48818d,MS,2023-01-01 00:00:00
0ffddccc-19f0-4a20-8e75-c3f36af30c58,CA,2023-01-01 00:00:00
10036bec-feb1-4079-89bc-b25808106784,AR,2023-01-01 00:00:00
100a60f6-0143-4499-a83a-555de091dcb3,TX,2023-01-01 00:00:00
1011298c-818a-4caf-9bca-350e457b7882,IN,2023-01-01 00:00:00
101b787e-9fd9-42d7-804b-c6db9ad34d6d,MO,2023-01-01 00:00:00
101f1b2f-a685-41f0-b081-efa44cdb6e0c,CO,2023-01-01 00:00:00
1024b04d-6f6e-4bd4-b32e-515fdd9c8909,GA,2023-01-01 00:00:00
102cf35d-7221-4c07-82dc-0c406aba5f39,ND,2023-01-01 00:00:00
103068c1-e51b-4a7c-9e49-f3ebed31a91b,MD,2023-01-01 00:00:00
10344556-0d61-40f6-9d5f-442a4639dcc2,WI,2023-01-01 00:00:00
1035b445-175b-4d2d-9c7d-790a1efca295,VT,2023-01-01 00:00:00
1042771e-9440-4169-bcc4-5b1ebc2d4330,WA,2023-01-01 00:00:00
10497f17-a6f3-4c90-b489-a4205ed0430a,TX,2023-01-01 00:00:00
104c80c6-46f1-4690-9703-445252299a46,MD,2023-01-01 00:00:00
105cfe62-b140-47a2-bfea-dced49f7c875,PA,2023-01-01 00:00:00
107d5c3f-bb3a-4ca7-9117-610fefb2c9be,AR,2023-01-01 00:00:00
107e0196-ed8d-48e0-af61-5220b988257a,ID,2023-01-01 00:00:00
108d281d-a883-4f39-bd1b-48a52f3061a6,AZ,2023-01-01 00:00:00
10938442-a41c-49dd-93b1-bef02b95609e,NY,2023-01-01 00:00:00
1094163c-c376-4bc7-9fba-361fdd472a1f,OR,2023-01-01 00:00:00
109a7b03-76f0-433b-a5b6-b807ca5bd079,TX,2023-01-01 00:00:00
10a3b6bb-bf97-4120-9f9d-fd1ab01fcba3,UT,2023-01-01 00:00:00
10a46453-edff-4bf9-960e-33fa27bf191c,IL,2023-01-01 00:00:00
10b6e80d-f90f-4f1d-b976-be6e0d8e371d,FL,2023-01-01 00:00:00
10bff32e-4b42-47c2-a15e-15fcfb973e02,IA,2023-01-01 00:00:00
10c35674-fdc3-48a6-9d1c-859c342be917,NY,2023-01-01 00:00:00
10c50747-68b2-4176-8919-b418ab10c634,MI,2023-01-01 00:00:00
10c93925-1f51-45bf-833f-f4e880bd538b,CA,2023-01-01 00:00:00
10f28b57-dda2-421c-bf30-48e643a38dad,PA,2023-01-01 00:00:00
10f56ac7-4b0a-4a96-8d75-c4c6ab409b21,CA,2023-01-01 00:00:00
10f5838a-f724-4434-a636-aac488a732ad,CA,2023-01-01 00:00:00
1101b967-348e-4b21-87c2-68917a0b1a6e,FL,2023-01-01 00:00:00
110bdaa4-5db1-4a7a-97d2-9f47d7a2125d,NC,2023-01-01 00:00:00
1112da53-8e98-44af-9006-fc06b4e9f887,RI,2023-01-01 00:00:00
11154d83-20d9-4eaa-9692-9b3a336dfed0,CA,2023-01-01 00:00:00
11249fe9-906e-4837-8238-56fb45425265,PA,2023-01-01 00:00:00
1127fff0-a25c-4aca-86aa-6f3d635851dc,MI,2023-01-01 00:00:00
112bf352-1f69-4d51-a2eb-813af77a9010,NY,2023-01-01 00:00:00
112e9549-b262-462d-a63a-405e0b400c46,IL,2023-01-01 00:00:00
1131aae9-0dcc-42f4-8e1d-a080b0343e7d,TN,2023-01-01 00:00:00
1132b2f0-410f-4be4-a3c4-36c1d9a00b9e,TX,2023-01-01 00:00:00
1139edbf-1d48-4dc4-828a-443ba0201473,MI,2023-01-01 00:00:00
11428fbe-12f1-48fe-9420-37a141767ac7,CA,2023-01-01 00:00:00
114a8105-e18b-4aa8-9985-d5d02a223784,IA,2023-01-01 00:00:00
11533ed9-09d2-480d-8678-659df00d90d4,NY,2023-01-01 00:00:00
116a7ef6-e500-4de9-9192-090c31968019,VT,2023-01-01 00:00:00
117eb22f-eb91-4649-ad6c-b80c17e22c6b,MD,2023-01-01 00:00:00
119347c1-cdb5-44af-9059-4d405f55eef4,LA,2023-01-01 00:00:00
1194269a-c6c5-4e3c-97ca-03eaf0010b18,FL,2023-01-01 00:00:00
11951858-1614-4614-b614-01ed1b646d00,IN,2023-01-01 00:00:00
1195e2ac-9c92-4408-b8fb-6e4fe99e5179,WI,2023-01-01 00:00:00
11a5f779-b02e-449a-9c8a-93ac9362325b,MI,2023-01-01 00:00:00
11a73ac0-5835-4223-be26-966004c79efe,UT,2023-01-01 00:00:00
11a8898e-abea-4e72-9c2b-b2471dc0a7de,PA,2023-01-01 00:00:00
11a9d093-d03f-41d7-a858-df4389d4c0ba,CA,2023-01-01 00:00:00
11ad07a9-0ff0-4654-85cd-95010ea8d27f,NJ,2023-01-01 00:00:00
11ad58d4-2913-4759-8b32-fb9772836184,CA,2023-01-01 00:00:00
11b2884c-eff2-4191-89ae-584f96dc2530,IL,2023-01-01 00:00:00
11b53cf3-56b9-4175-aab9-e813cc7d98d8,SC,2023-01-01 00:00:00
11c2278e-5c75-4891-b0cb-c9fc0bdea9d6,UT,2023-01-01 00:00:00
11d5955e-c52b-4f2e-a43a-855930dd1862,IN,2023-01-01 00:00:00
11e50503-9328-4796-ae7a-217c9292b036,CA,2023-01-01 00:00:00
11e696c4-4397-4409-95a3-754f05e2232c,OR,2023-01-01 00:00:00
11ea5c3d-34ac-4569-a2a4-8d62bf82f425,TX,2023-01-01 00:00:00
11ed9ea2-93ab-4722-8a95-e5b9ee7eae44,TX,2023-01-01 00:00:00
11f72e9f-0087-42d7-822d-fac689e77a77,IL,2023-01-01 00:00:00
1203b97b-1574-46ce-8ce5-7532a2ebc143,CA,2023-01-01 00:00:00
12147a09-b55c-40f5-937a-6106e99f4466,IL,2023-01-01 00:00:00
12180475-92aa-4889-a3f9-60bfe8ee2d7c,DC,2023-01-01 00:00:00
12185978-dd2b-4f01-be89-931332f8a6e2,TX,2023-01-01 00:00:00
12238317-048b-4aee-a423-30c2a193382b,TX,2023-01-01 00:00:00
1228d4a0-e2b9-4365-9581-aa4a60703f30,FL,2023-01-01 00:00:00
122e613f-90ee-482e-808e-36f5db78e22c,WI,2023-01-01 00:00:00
122ef3ac-89af-4c57-b687-119177320d18,FL,2023-01-01 00:00:00
